ad_date,campaign_name,total_spend,total_impressions,total_clicks,total_value,cpc,cpm,ctr,romi
01/06/2021,Brand,11.67,5621,4,18.77,2.92,2.08,0.000711617,1.608397601
01/06/2021,Electronics,12.91,11018,49,12.69,0.26,1.17,0.004447268,0.982958947
01/06/2021,Lookalike,252.53,70366,935,371.54,0.27,3.59,0.013287667,1.47127074
01/06/2021,New items,8.81,16019,315,13.46,0.03,0.55,0.019664149,1.527809308
31/05/2021,Electronics,15.15,8234,99,13.43,0.15,1.84,0.012023318,0.886468647
31/05/2021,Lookalike,466.6,396212,5479,557.33,0.09,1.18,0.013828455,1.194449207
31/05/2021,New items,24.37,7527,218,31.99,0.11,3.24,0.028962402,1.312679524
30/05/2021,Electronics,33.43,3406,69,43.67,0.48,9.82,0.020258368,1.306311696
30/05/2021,Lookalike,1235.85,456481,4493,1792.71,0.28,2.71,0.009842688,1.450588664
30/05/2021,New items,47.8,16320,297,78.1,0.16,2.93,0.018198529,1.633891213
30/05/2021,Promos,20.14,13066,66,40.59,0.31,1.54,0.005051278,2.015392254
29/05/2021,Electronics,15.78,6617,50,15.45,0.32,2.38,0.007556294,0.979087452
29/05/2021,Lookalike,875.7,332925,1057,1503.65,0.83,2.63,0.003174889,1.717083476
29/05/2021,New items,38.24,2933,157,55.15,0.24,13.04,0.05352881,1.442207113
29/05/2021,Promos,8.02,5410,28,15.74,0.29,1.48,0.005175601,1.962593516
28/05/2021,Electronics,31.82,4498,76,26.66,0.42,7.07,0.016896398,0.837837838
28/05/2021,Lookalike,85.24,12656,62,80.11,1.37,6.74,0.004898862,0.939816987
28/05/2021,New items,31.83,13055,175,28,0.18,2.44,0.013404826,0.879673264
28/05/2021,Promos,7.18,9411,37,16.48,0.19,0.76,0.003931569,2.295264624
27/05/2021,Electronics,6.43,9326,57,6.17,0.11,0.69,0.006111945,0.959564541
27/05/2021,Lookalike,56.42,16169,226,56.98,0.25,3.49,0.013977364,1.009925558
27/05/2021,New items,36.35,9739,51,37.98,0.71,3.73,0.005236677,1.044841816
27/05/2021,Promos,11.57,5419,145,12.09,0.08,2.14,0.026757704,1.04494382
26/05/2021,Lookalike,404.73,297353,1602,478.1,0.25,1.36,0.005387536,1.181281348
26/05/2021,Promos,10.38,11022,73,20.3,0.14,0.94,0.006623117,1.955684008
25/05/2021,Electronics,20.93,2746,28,33.64,0.75,7.62,0.01019665,1.607262303
25/05/2021,Lookalike,1247.61,348670,2255,1926.15,0.55,3.58,0.006467433,1.543871883
25/05/2021,New items,34.9,13454,265,38.52,0.13,2.59,0.019696744,1.103724928
25/05/2021,Promos,13.85,3987,31,32.51,0.45,3.47,0.00777527,2.347292419
24/05/2021,Electronics,30.41,8893,48,44.92,0.63,3.42,0.005397504,1.477145676
24/05/2021,Lookalike,143.92,16209,182,196.93,0.79,8.88,0.01122833,1.368329628
24/05/2021,New items,11.5,11829,168,12.18,0.07,0.97,0.014202384,1.059130435
24/05/2021,Promos,4.63,2821,65,6.94,0.07,1.64,0.023041475,1.498920086
23/05/2021,Electronics,33.67,8193,64,43.89,0.53,4.11,0.007811546,1.303534304
23/05/2021,Lookalike,749.09,395421,6199,884.35,0.12,1.89,0.015676962,1.180565753
23/05/2021,New items,9.02,3322,139,10.07,0.06,2.72,0.041842264,1.116407982
22/05/2021,Electronics,7.82,5198,39,6.9,0.2,1.5,0.007502886,0.882352941
22/05/2021,Lookalike,505.9,240553,5949,439.59,0.09,2.1,0.024730517,0.868926665
22/05/2021,New items,17.33,8342,61,29.02,0.28,2.08,0.007312395,1.674552799
22/05/2021,Promos,18.07,2361,47,30.15,0.38,7.65,0.019906819,1.668511345
21/05/2021,Electronics,7.74,3002,43,8.93,0.18,2.58,0.014323784,1.15374677
21/05/2021,Lookalike,148.63,23602,189,185.94,0.79,6.3,0.008007796,1.251026038
21/05/2021,New items,5.89,6217,36,7.16,0.16,0.95,0.005790574,1.215619694
21/05/2021,Promos,7.15,8703,23,7.53,0.31,0.82,0.002642767,1.053146853
20/05/2021,Electronics,14.84,3164,68,16.18,0.22,4.69,0.021491783,1.090296496
20/05/2021,Lookalike,556.57,258934,3555,865.5,0.16,2.15,0.013729367,1.55506046
20/05/2021,New items,33.76,10265,50,46.7,0.68,3.29,0.004870921,1.383293839
20/05/2021,Promos,10.64,3669,63,21.16,0.17,2.9,0.017170891,1.988721805
19/05/2021,Electronics,17.3,10065,50,25.19,0.35,1.72,0.00496771,1.456069364
19/05/2021,Lookalike,478.15,91525,1879,768.18,0.25,5.22,0.02052991,1.606566977
19/05/2021,New items,25.29,2884,103,42.4,0.25,8.77,0.035714286,1.676551997
19/05/2021,Promos,18.37,3838,19,21.33,0.97,4.79,0.004950495,1.161132281
18/05/2021,Electronics,32.19,6116,60,37.98,0.54,5.26,0.009810334,1.179869525
18/05/2021,Lookalike,257.97,88768,1379,331.01,0.19,2.91,0.015534877,1.283133698
18/05/2021,New items,16.04,7497,122,16.33,0.13,2.14,0.016273176,1.0180798
17/05/2021,Electronics,15.46,3529,30,20.89,0.52,4.38,0.008500992,1.351228978
17/05/2021,Lookalike,148.36,62708,747,153.84,0.2,2.37,0.011912356,1.03693718
17/05/2021,New items,40.47,18038,194,46.84,0.21,2.24,0.010755073,1.157400544
17/05/2021,Promos,17.71,6396,44,40.41,0.4,2.77,0.0068793,2.281761717
16/05/2021,Lookalike,142.41,60215,761,201.83,0.19,2.37,0.012638047,1.41724598
16/05/2021,New items,23.44,7986,223,29.58,0.11,2.94,0.027923867,1.261945392
16/05/2021,Promos,17.79,10720,81,36.63,0.22,1.66,0.00755597,2.059021922
15/05/2021,Electronics,9.37,7384,43,9.63,0.22,1.27,0.005823402,1.027748132
15/05/2021,Lookalike,114.78,8916,219,163.81,0.52,12.87,0.024562584,1.427165011
15/05/2021,Promos,22.84,10127,41,33.94,0.56,2.26,0.004048583,1.485989492
14/05/2021,Electronics,82.83,49061,241,62.94,0.34,1.69,0.004912252,0.759869612
14/05/2021,Lookalike,97.68,22343,430,136.37,0.23,4.37,0.019245401,1.396089271
14/05/2021,New items,9.72,3973,70,14.76,0.14,2.45,0.017618928,1.518518519
14/05/2021,Promos,20.44,3982,52,47.04,0.39,5.13,0.013058764,2.301369863
13/05/2021,Electronics,145.39,14178,289,205.53,0.5,10.25,0.020383693,1.413646055
13/05/2021,New items,5.72,12187,133,8.89,0.04,0.47,0.010913268,1.554195804
13/05/2021,Promos,7.2,11236,82,13.1,0.09,0.64,0.007297971,1.819444444
12/05/2021,Electronics,169.78,36296,157,154.21,1.08,4.68,0.004325546,0.908293085
12/05/2021,New items,13.71,2506,26,15.49,0.53,5.47,0.0103751,1.129832239
12/05/2021,Promos,23.22,11419,51,32.03,0.46,2.03,0.00446624,1.379414298
11/05/2021,Electronics,84.47,51489,97,84.48,0.87,1.64,0.001883898,1.000118385
11/05/2021,Promos,15.26,5442,61,31.29,0.25,2.8,0.011209114,2.050458716
10/05/2021,Electronics,139.86,29230,323,148.45,0.43,4.78,0.011050291,1.061418561
10/05/2021,Promos,23.81,6669,26,37.96,0.92,3.57,0.003898635,1.594288114
09/05/2021,Electronics,79.83,42770,138,133.66,0.58,1.87,0.003226561,1.674307904
09/05/2021,Promos,22.64,10717,33,36.98,0.69,2.11,0.00307922,1.633392226
08/05/2021,Electronics,176.84,63243,356,239.43,0.5,2.8,0.005629081,1.353935761
08/05/2021,Promos,15.39,6175,36,22.24,0.43,2.49,0.00582996,1.445094217
07/05/2021,Electronics,123.84,53440,412,133.26,0.3,2.32,0.007709581,1.076065891
07/05/2021,Promos,11.43,11992,69,24.81,0.17,0.95,0.005753836,2.170603675
06/05/2021,Electronics,88.64,48172,78,144.37,1.14,1.84,0.001619198,1.628722924
05/05/2021,Electronics,66.1,31588,211,93.46,0.31,2.09,0.006679752,1.413918306
05/05/2021,Promos,7.23,2792,37,9.06,0.2,2.59,0.013252149,1.253112033
04/05/2021,Electronics,138.98,17095,491,148.15,0.28,8.13,0.028721848,1.065980717
03/05/2021,Electronics,117.82,74494,230,192.55,0.51,1.58,0.003087497,1.634272619
03/05/2021,Promos,4.74,11315,63,9.29,0.08,0.42,0.00556783,1.959915612
02/05/2021,Electronics,31.04,69902,289,30.7,0.11,0.44,0.00413436,0.989046392
01/05/2021,Electronics,82.69,22655,253,113.05,0.33,3.65,0.011167513,1.367154432
01/05/2021,Promos,19.85,9767,51,42.33,0.39,2.03,0.005221665,2.132493703
30/04/2021,Electronics,34.96,49608,257,41.05,0.14,0.7,0.005180616,1.174199085
30/04/2021,Promos,20.06,9090,31,45.88,0.65,2.21,0.003410341,2.287138584
29/04/2021,Promos,4.46,8664,28,5.9,0.16,0.51,0.003231764,1.322869955
28/04/2021,Promos,17.42,6041,56,18.53,0.31,2.88,0.009269988,1.063719862
27/04/2021,Promos,13.07,4808,18,29.17,0.73,2.72,0.00374376,2.231828615
26/04/2021,Electronics,169.96,51159,100,278.51,1.7,3.32,0.00195469,1.638679689
26/04/2021,Promos,23.27,15496,18,30.03,1.29,1.5,0.00116159,1.290502793
25/04/2021,Electronics,120.2,33747,64,174.66,1.88,3.56,0.001896465,1.453078203
25/04/2021,Promos,20.43,3315,135,47.55,0.15,6.16,0.040723982,2.327459618
24/04/2021,Electronics,73.72,42140,120,65.11,0.61,1.75,0.002847651,0.883206728
24/04/2021,Promos,11.39,8829,68,12.37,0.17,1.29,0.007701891,1.086040386
22/04/2021,Electronics,125.84,37979,435,166.18,0.29,3.31,0.011453698,1.320565798
21/04/2021,Electronics,83.31,29609,371,124.9,0.22,2.81,0.012529974,1.499219782
20/04/2021,Electronics,171.15,60798,522,140.59,0.33,2.82,0.008585809,0.821443178
19/04/2021,Electronics,168.8,58723,252,268.13,0.67,2.87,0.004291334,1.588447867
18/04/2021,Electronics,67.05,48260,336,89.93,0.2,1.39,0.006962288,1.341237882
17/04/2021,Electronics,62.44,30333,146,62.1,0.43,2.06,0.00481324,0.994554773
16/04/2021,Electronics,86.02,24930,379,69.75,0.23,3.45,0.015202567,0.81085794
15/04/2021,Electronics,54.43,24029,507,52.07,0.11,2.27,0.021099505,0.956641558
14/04/2021,Electronics,43.33,65315,619,69.73,0.07,0.66,0.009477149,1.609277637
10/04/2021,Brand,4.81,2750,11,4.14,0.44,1.75,0.004,0.860706861
09/04/2021,Brand,4.08,6849,3,6,1.36,0.6,0.00043802,1.470588235
08/04/2021,Brand,8.95,4783,16,12.09,0.56,1.87,0.003345181,1.350837989
07/04/2021,Brand,0.71,1355,3,1.04,0.24,0.52,0.002214022,1.464788732
13/03/2021,Brand,0.81,3616,0,1.38,,0.22,0,1.703703704
12/03/2021,Brand,8.32,15034,1,8.72,8.32,0.55,6.65159E-05,1.048076923
11/03/2021,Brand,9.2,25174,10,12.19,0.92,0.37,0.000397235,1.325
10/03/2021,Brand,7.02,7257,4,5.9,1.76,0.97,0.000551192,0.84045584
09/03/2021,Brand,5.1,10350,22,5.6,0.23,0.49,0.002125604,1.098039216
07/03/2021,Brand,6.49,7067,4,8.76,1.62,0.92,0.000566011,1.349768875
06/03/2021,Brand,10.25,7098,6,11.95,1.71,1.44,0.000845309,1.165853659
05/03/2021,Brand,7.49,27963,5,12.27,1.5,0.27,0.000178808,1.638184246
28/02/2021,Discounts,0,0,0,0,,,,
27/02/2021,Discounts,0,0,0,0,,,,
25/02/2021,Discounts,31.9,3030,213,47.06,0.15,10.53,0.07029703,1.47523511
24/02/2021,Discounts,56.2,14526,99,66.09,0.57,3.87,0.006815366,1.175978648
23/02/2021,Discounts,33.19,12352,147,34.34,0.23,2.69,0.011900907,1.034648991
22/02/2021,Brand,1.84,3679,0,1.69,,0.5,0,0.918478261
22/02/2021,Discounts,54.27,13680,420,71.28,0.13,3.97,0.030701754,1.313432836
21/02/2021,Brand,1.68,3775,8,1.42,0.21,0.45,0.002119205,0.845238095
21/02/2021,Discounts,38.35,6287,445,62.98,0.09,6.1,0.070780977,1.642242503
20/02/2021,Brand,1.62,16058,6,2.22,0.27,0.1,0.000373646,1.37037037
20/02/2021,Discounts,46.31,3653,244,57.63,0.19,12.68,0.066794416,1.244439646
19/02/2021,Brand,0.82,17157,4,1.3,0.21,0.05,0.000233141,1.585365854
19/02/2021,Discounts,20.44,12933,258,18.41,0.08,1.58,0.019948968,0.900684932
18/02/2021,Discounts,18.79,1704,158,25.75,0.12,11.03,0.092723005,1.370409792
17/02/2021,Discounts,6.39,9268,109,5.85,0.06,0.69,0.011760898,0.915492958
16/02/2021,Discounts,22.25,7960,47,31.75,0.47,2.8,0.005904523,1.426966292
15/02/2021,Discounts,21.53,9526,117,24.16,0.18,2.26,0.012282175,1.122155132
14/02/2021,Discounts,27.91,3591,40,33.63,0.7,7.77,0.011138959,1.204944464
13/02/2021,Discounts,28.84,7366,54,32.43,0.53,3.92,0.00733098,1.124479889
12/02/2021,Discounts,14.32,3761,110,23.72,0.13,3.81,0.029247541,1.656424581
11/02/2021,Discounts,10.53,6239,66,16.83,0.16,1.69,0.010578618,1.598290598
10/02/2021,Discounts,24.1,6428,110,33.21,0.22,3.75,0.017112632,1.378008299
09/02/2021,Discounts,5.85,6840,153,8.64,0.04,0.86,0.022368421,1.476923077
08/02/2021,Discounts,5.96,4919,124,6.35,0.05,1.21,0.025208376,1.065436242
07/02/2021,Discounts,7.89,3931,73,8.98,0.11,2.01,0.018570338,1.138149556
06/02/2021,Discounts,12.26,5852,242,12.9,0.05,2.1,0.041353383,1.052202284
05/02/2021,Discounts,10.75,1784,176,8.87,0.06,6.03,0.098654709,0.825116279
04/02/2021,Discounts,7.08,3016,48,9.47,0.15,2.35,0.015915119,1.337570621
03/02/2021,Discounts,7.35,1308,107,11.55,0.07,5.62,0.081804281,1.571428571
02/02/2021,Discounts,28.69,1813,97,38.25,0.3,15.82,0.053502482,1.333217149
01/02/2021,Discounts,28,10775,130,26.27,0.22,2.6,0.012064965,0.938214286
31/01/2021,Discounts,12.78,6206,95,12.61,0.13,2.06,0.015307767,0.986697966
29/01/2021,Discounts,9.96,8466,144,12.82,0.07,1.18,0.017009213,1.287148594
28/01/2021,Brand,1.09,2361,3,1.1,0.36,0.46,0.001270648,1.009174312
28/01/2021,Discounts,27.36,11447,113,28.5,0.24,2.39,0.009871582,1.041666667
27/01/2021,Brand,7.21,9028,8,8.18,0.9,0.8,0.000886132,1.134535368
27/01/2021,Discounts,18.78,4880,116,19.56,0.16,3.85,0.023770492,1.041533546
26/01/2021,Brand,1.44,6151,3,1.36,0.48,0.23,0.000487726,0.944444444
26/01/2021,Discounts,18.43,8760,98,15.34,0.19,2.1,0.011187215,0.832338578
25/01/2021,Discounts,14.13,7923,180,24.05,0.08,1.78,0.022718667,1.702052371
24/01/2021,Brand,0.08,113,0,0.13,,0.71,0,1.625
24/01/2021,Discounts,21.77,9548,178,23.23,0.12,2.28,0.018642648,1.067064768
23/01/2021,Discounts,7.11,12488,176,7.1,0.04,0.57,0.01409353,0.99859353
22/01/2021,Brand,1.36,3088,0,2.15,,0.44,0,1.580882353
22/01/2021,Discounts,20.78,5850,220,33.86,0.09,3.55,0.037606838,1.629451396
21/01/2021,Brand,2.18,1483,0,2.87,,1.47,0,1.316513761
21/01/2021,Discounts,15.48,4956,202,25.1,0.08,3.12,0.040758676,1.621447028
20/01/2021,Brand,3.11,1319,2,3.71,1.56,2.36,0.0015163,1.192926045
20/01/2021,Discounts,15.94,7279,125,26.48,0.13,2.19,0.017172689,1.661229611
19/01/2021,Brand,0.64,211,0,1.02,,3.03,0,1.59375
19/01/2021,Discounts,11.2,6891,186,14.02,0.06,1.63,0.026991728,1.251785714
18/01/2021,Brand,3.28,1597,0,3.6,,2.05,0,1.097560976
18/01/2021,Discounts,27.35,27331,124,26.02,0.22,1,0.004536973,0.951371115
17/01/2021,Discounts,36.66,38189,903,58.09,0.04,0.96,0.023645552,1.584560829
16/01/2021,Brand,1.86,980,2,2.81,0.93,1.9,0.002040816,1.510752688
16/01/2021,Discounts,126.35,77416,668,121.04,0.19,1.63,0.008628707,0.957973882
15/01/2021,Brand,2.34,3137,0,3.65,,0.75,0,1.55982906
15/01/2021,Discounts,75.99,49150,1180,130.14,0.06,1.55,0.024008138,1.712593762
14/01/2021,Brand,0.72,1035,0,0.76,,0.7,0,1.055555556
13/01/2021,Brand,1.89,2693,1,2.2,1.89,0.7,0.000371333,1.164021164
13/01/2021,Discounts,50.97,28028,1511,52.21,0.03,1.82,0.053910375,1.024328036
12/01/2021,Brand,3.59,1062,2,3.81,1.8,3.38,0.001883239,1.061281337
12/01/2021,Discounts,133.11,38693,1656,216,0.08,3.44,0.042798439,1.622718053
11/01/2021,Discounts,28.46,18584,650,32.44,0.04,1.53,0.034976324,1.139845397
10/01/2021,Discounts,16.8,15045,679,15.86,0.02,1.12,0.045131273,0.944047619
09/01/2021,Discounts,53.63,47079,708,40.94,0.08,1.14,0.015038552,0.763378706
08/01/2021,Brand,0.96,1064,2,1.39,0.48,0.9,0.001879699,1.447916667
08/01/2021,Discounts,61.01,32489,2639,83.64,0.02,1.88,0.081227492,1.3709228
07/01/2021,Brand,3.05,2742,0,4.74,,1.11,0,1.554098361
07/01/2021,Discounts,116.37,53143,1480,178.2,0.08,2.19,0.027849388,1.531322506
06/01/2021,Brand,0.07,121,0,0.07,,0.58,0,1
06/01/2021,Discounts,142.7,65144,431,145.9,0.33,2.19,0.006616112,1.022424667
05/01/2021,Discounts,81.15,60232,1379,61.68,0.06,1.35,0.022894807,0.760073937
04/01/2021,Discounts,70.06,22440,1256,68.47,0.06,3.12,0.05597148,0.977305167
02/01/2021,Discounts,7.74,10709,205,6.9,0.04,0.72,0.019142777,0.891472868
01/01/2021,Brand,0.39,353,0,0.59,,1.1,0,1.512820513
01/01/2021,Discounts,0,0,0,0,,,,
31/12/2020,Brand,12.87,3263,1,17.07,12.87,3.94,0.000306466,1.326340326
31/12/2020,Discounts,0,0,0,0,,,,
30/12/2020,Brand,16.05,7850,3,19.4,5.35,2.04,0.000382166,1.208722741
29/12/2020,Brand,13.4,12737,8,11.15,1.68,1.05,0.000628091,0.832089552
29/12/2020,Discounts,37.97,12620,154,44.79,0.25,3.01,0.012202853,1.179615486
28/12/2020,Brand,27.84,29122,10,36.71,2.78,0.96,0.000343383,1.318606322
28/12/2020,Discounts,14.41,9424,80,24.63,0.18,1.53,0.008488964,1.709229702
27/12/2020,Brand,19.49,25284,30,24.69,0.65,0.77,0.001186521,1.266803489
27/12/2020,Discounts,34.22,7751,514,51.62,0.07,4.41,0.066314024,1.508474576
26/12/2020,Brand,17.64,24178,19,25.55,0.93,0.73,0.000785838,1.448412698
26/12/2020,Discounts,40.14,3840,370,61.4,0.11,10.45,0.096354167,1.529646238
25/12/2020,Brand,10.99,5520,6,16.91,1.83,1.99,0.001086957,1.53867152
22/12/2020,Discounts,25.11,5155,314,27.52,0.08,4.87,0.060911736,1.095977698
21/12/2020,Discounts,23.07,10143,223,31.5,0.1,2.27,0.021985606,1.365409623
20/12/2020,Discounts,17.31,2370,277,17.12,0.06,7.3,0.116877637,0.989023686
19/12/2020,Discounts,7.26,10078,340,12.44,0.02,0.72,0.033736853,1.713498623
18/12/2020,Discounts,11.16,11041,233,15.28,0.05,1.01,0.021103161,1.369175627
17/12/2020,Discounts,27.39,11930,158,27.54,0.17,2.3,0.013243923,1.005476451
16/12/2020,Discounts,32.03,9037,169,24.56,0.19,3.54,0.018700896,0.766781143
15/12/2020,Discounts,31.5,9275,100,36.9,0.32,3.4,0.010781671,1.171428571
14/12/2020,Discounts,15.98,11581,142,15.89,0.11,1.38,0.012261463,0.99436796
13/12/2020,Discounts,25.03,8037,223,28.72,0.11,3.11,0.027746672,1.147423092
12/12/2020,Discounts,36.33,9420,210,41.83,0.17,3.86,0.022292994,1.151390036
10/12/2020,Discounts,25.52,8250,121,24.25,0.21,3.09,0.014666667,0.95023511
09/12/2020,Discounts,25.65,4642,68,42.45,0.38,5.53,0.014648858,1.65497076
08/12/2020,Discounts,37.16,5474,280,54.95,0.13,6.79,0.051150895,1.478740581
07/12/2020,Discounts,37.29,17289,162,60.76,0.23,2.16,0.00937012,1.629391258
06/12/2020,Discounts,42.71,18728,220,72.28,0.19,2.28,0.011747117,1.692343713
05/12/2020,Discounts,28.12,2351,104,45.28,0.27,11.96,0.044236495,1.610241821
04/12/2020,Discounts,27.3,3037,250,23.07,0.11,8.99,0.082318077,0.845054945
03/12/2020,Discounts,40.56,2575,410,32.66,0.1,15.75,0.159223301,0.805226824
02/12/2020,Discounts,22.27,8252,386,30.27,0.06,2.7,0.046776539,1.359227661
01/12/2020,Discounts,8.79,17468,463,13.54,0.02,0.5,0.02650561,1.540386803
30/11/2020,Discounts,39.84,17746,320,67.94,0.12,2.25,0.018032233,1.705321285
29/11/2020,Discounts,13.66,5570,184,17.62,0.07,2.45,0.033034111,1.289897511
28/11/2020,Discounts,8.54,3481,155,11.41,0.06,2.45,0.044527435,1.336065574
27/11/2020,Discounts,7.71,9211,128,10.55,0.06,0.84,0.013896428,1.368352789
26/11/2020,Discounts,14.23,8790,185,17.11,0.08,1.62,0.021046644,1.202389318
25/11/2020,Discounts,39.95,2625,212,35.86,0.19,15.22,0.080761905,0.897622028
24/11/2020,Discounts,37,5152,268,40.29,0.14,7.18,0.052018634,1.088918919
23/11/2020,Discounts,14.56,14090,116,20.21,0.13,1.03,0.008232789,1.388049451
22/11/2020,Discounts,36.46,9922,263,48.65,0.14,3.67,0.026506753,1.334339002
21/11/2020,Discounts,18.19,10351,631,17.16,0.03,1.76,0.060960294,0.943375481
20/11/2020,Discounts,16.84,18425,344,16.81,0.05,0.91,0.018670285,0.998218527
19/11/2020,Discounts,10.83,12938,330,17.65,0.03,0.84,0.025506261,1.629732225
18/11/2020,Discounts,33.3,4881,177,35.39,0.19,6.82,0.036263061,1.062762763
17/11/2020,Discounts,12.61,17686,270,11.95,0.05,0.71,0.015266312,0.947660587
16/11/2020,Discounts,41.67,13113,768,32.91,0.05,3.18,0.058567833,0.789776818
15/11/2020,Discounts,6.98,12465,657,10.96,0.01,0.56,0.052707581,1.570200573
14/11/2020,Discounts,7.27,5005,392,12.67,0.02,1.45,0.078321678,1.742778542
13/11/2020,Discounts,6.36,11669,451,9.77,0.01,0.55,0.038649413,1.536163522
12/11/2020,Discounts,23,10473,397,21.13,0.06,2.2,0.037906999,0.918695652
11/11/2020,Discounts,1.89,1800,45,2.38,0.04,1.05,0.025,1.259259259
